"Fecha Tiempo, GMT-05:00","Tipo K, °C (SEN S/N: 21654195, LBL: T 3p)","Tipo T, °C (SEN S/N: 21654195, LBL: T 3A)","Tipo T, °C (SEN S/N: 21654195, LBL: T 3iv)","Tipo T, °C (SEN S/N: 21654195, LBL: T 3ev)"
12/31/23 19:55:00,28.41,29.64,21.33,19.31
12/31/23 19:56:00,28.31,29.51,21.29,19.32
12/31/23 19:57:00,28.26,29.46,21.26,19.32
12/31/23 19:58:00,28.17,29.39,21.21,19.20
12/31/23 19:59:00,28.13,29.33,21.19,19.20
12/31/23 20:00:00,28.05,29.21,21.09,19.21
12/31/23 20:01:00,27.98,29.18,21.09,19.20
12/31/23 20:02:00,27.92,29.10,21.03,19.19
12/31/23 20:03:00,27.86,29.06,20.99,19.15
12/31/23 20:04:00,27.79,28.95,20.95,19.11
12/31/23 20:05:00,27.69,28.82,20.93,19.10
12/31/23 20:06:00,27.61,28.79,20.91,19.07
12/31/23 20:07:00,27.57,28.75,20.83,19.03
12/31/23 20:08:00,27.49,28.67,20.82,18.92
12/31/23 20:09:00,27.45,28.59,20.80,18.92
12/31/23 20:10:00,27.40,28.51,20.78,18.89
12/31/23 20:11:00,27.34,28.47,20.67,18.90
12/31/23 20:12:00,27.28,28.40,20.66,18.83
12/31/23 20:13:00,27.22,28.30,20.59,18.81
12/31/23 20:14:00,27.12,28.26,20.60,18.77
12/31/23 20:15:00,27.06,28.19,20.53,18.73
12/31/23 20:16:00,27.03,28.13,20.51,18.72
12/31/23 20:17:00,26.97,28.06,20.47,18.65
12/31/23 20:18:00,26.92,28.02,20.43,18.63
12/31/23 20:19:00,26.81,27.89,20.36,18.59
12/31/23 20:20:00,26.73,27.84,20.31,18.61
12/31/23 20:21:00,26.69,27.75,20.27,18.60
12/31/23 20:22:00,26.62,27.68,20.22,18.59
12/31/23 20:23:00,26.58,27.65,20.23,18.58
12/31/23 20:24:00,26.51,27.58,20.16,18.56
12/31/23 20:25:00,26.50,27.54,20.14,18.53
12/31/23 20:26:00,26.37,27.46,20.13,18.52
12/31/23 20:27:00,26.36,27.41,20.10,18.48
12/31/23 20:28:00,26.30,27.32,20.07,18.42
12/31/23 20:29:00,26.25,27.27,20.00,18.42
12/31/23 20:30:00,26.20,27.22,19.96,18.37
12/31/23 20:31:00,26.14,27.17,19.96,18.38
12/31/23 20:32:00,26.05,27.06,19.94,18.28
12/31/23 20:33:00,26.01,27.03,19.88,18.25
12/31/23 20:34:00,25.97,26.95,19.86,18.24
12/31/23 20:35:00,25.91,26.89,19.81,18.24
12/31/23 20:36:00,25.83,26.87,19.77,18.20
12/31/23 20:37:00,25.78,26.81,19.80,18.22
12/31/23 20:38:00,25.72,26.75,19.71,18.21
12/31/23 20:39:00,25.68,26.66,19.72,18.19
12/31/23 20:40:00,25.64,26.60,19.66,18.12
12/31/23 20:41:00,25.58,26.56,19.67,18.13
12/31/23 20:42:00,25.51,26.50,19.59,18.09
12/31/23 20:43:00,25.50,26.46,19.57,18.07
12/31/23 20:44:00,25.34,26.36,19.54,18.06
12/31/23 20:45:00,25.34,26.33,19.52,18.07
12/31/23 20:46:00,25.30,26.29,19.50,18.03
12/31/23 20:47:00,25.24,26.20,19.44,17.98
12/31/23 20:48:00,25.19,26.17,19.42,17.99
12/31/23 20:49:00,25.11,26.11,19.41,17.94
12/31/23 20:50:00,25.07,26.02,19.36,17.94
12/31/23 20:51:00,25.05,25.99,19.36,17.93
12/31/23 20:52:00,25.01,25.93,19.34,17.89
12/31/23 20:53:00,24.94,25.91,19.29,17.84
12/31/23 20:54:00,24.92,25.81,19.26,17.84
12/31/23 20:55:00,24.81,25.77,19.26,17.83
12/31/23 20:56:00,24.78,25.70,19.17,17.79
12/31/23 20:57:00,24.72,25.67,19.13,17.75
12/31/23 20:58:00,24.68,25.59,19.15,17.77
12/31/23 20:59:00,24.61,25.56,19.10,17.73
12/31/23 21:00:00,24.59,25.51,19.08,17.65
12/31/23 21:01:00,24.53,25.44,19.03,17.68
12/31/23 21:02:00,24.46,25.37,19.03,17.64
12/31/23 21:03:00,24.43,25.34,18.99,17.60
12/31/23 21:04:00,24.40,25.31,18.97,17.60
12/31/23 21:05:00,24.33,25.25,18.95,17.61
12/31/23 21:06:00,24.28,25.16,18.91,17.57
12/31/23 21:07:00,24.20,25.13,18.88,17.52
12/31/23 21:08:00,24.17,25.08,18.89,17.55
12/31/23 21:09:00,24.13,25.00,18.84,17.51
12/31/23 21:10:00,24.08,25.00,18.82,17.49
12/31/23 21:11:00,24.03,24.95,18.80,17.46
12/31/23 21:12:00,23.99,24.91,18.72,17.47
12/31/23 21:13:00,23.94,24.86,18.72,17.47
12/31/23 21:14:00,23.93,24.77,18.71,17.43
12/31/23 21:15:00,23.88,24.74,18.68,17.42
12/31/23 21:16:00,23.82,24.70,18.59,17.39
12/31/23 21:17:00,23.79,24.64,18.59,17.38
12/31/23 21:18:00,23.73,24.54,18.62,17.39
12/31/23 21:19:00,23.67,24.54,18.58,17.38
12/31/23 21:20:00,23.62,24.51,18.57,17.41
12/31/23 21:21:00,23.57,24.41,18.55,17.37
12/31/23 21:22:00,23.56,24.41,18.54,17.36
12/31/23 21:23:00,23.47,24.35,18.47,17.33
12/31/23 21:24:00,23.47,24.30,18.45,17.31
12/31/23 21:25:00,23.41,24.27,18.44,17.34
12/31/23 21:26:00,23.37,24.21,18.38,17.31
12/31/23 21:27:00,23.32,24.15,18.42,17.29
12/31/23 21:28:00,23.29,24.11,18.36,17.26
12/31/23 21:29:00,23.25,24.05,18.36,17.23
12/31/23 21:30:00,23.21,24.02,18.32,17.26
12/31/23 21:31:00,23.17,23.98,18.30,17.20
12/31/23 21:32:00,23.09,23.95,18.28,17.17
12/31/23 21:33:00,23.08,23.86,18.25,17.20
12/31/23 21:34:00,23.03,23.83,18.28,17.15
12/31/23 21:35:00,22.98,23.77,18.25,17.10
12/31/23 21:36:00,22.93,23.69,18.21,17.17
12/31/23 21:37:00,22.90,23.68,18.25,17.15
12/31/23 21:38:00,22.86,23.68,18.17,17.13
12/31/23 21:39:00,22.81,23.63,18.15,17.12
12/31/23 21:40:00,22.77,23.58,18.12,17.06
12/31/23 21:41:00,22.73,23.52,18.13,17.07
12/31/23 21:42:00,22.71,23.46,18.10,17.07
12/31/23 21:43:00,22.62,23.45,18.06,17.05
12/31/23 21:44:00,22.62,23.37,18.07,17.07
12/31/23 21:45:00,22.62,23.33,18.01,16.95
12/31/23 21:46:00,22.52,23.30,18.00,16.98
12/31/23 21:47:00,22.55,23.25,17.97,17.02
12/31/23 21:48:00,22.42,23.22,17.97,17.00
12/31/23 21:49:00,22.45,23.19,17.92,16.99
12/31/23 21:50:00,22.39,23.20,17.91,16.95
12/31/23 21:51:00,22.35,23.11,17.91,16.95
12/31/23 21:52:00,22.29,23.06,17.91,16.91
12/31/23 21:53:00,22.26,23.05,17.85,16.88
12/31/23 21:54:00,22.27,22.95,17.84,16.84
12/31/23 21:55:00,22.21,22.93,17.82,16.83
12/31/23 21:56:00,22.18,22.89,17.74,16.79
12/31/23 21:57:00,22.12,22.87,17.78,16.79
12/31/23 21:58:00,22.07,22.87,17.75,16.80
12/31/23 21:59:00,22.08,22.79,17.73,16.79
12/31/23 22:00:00,22.02,22.71,17.72,16.75
12/31/23 22:01:00,21.96,22.70,17.70,16.76
12/31/23 22:02:00,21.97,22.65,17.67,16.72
12/31/23 22:03:00,21.91,22.62,17.60,16.70
12/31/23 22:04:00,21.86,22.61,17.63,16.69
12/31/23 22:05:00,21.85,22.55,17.57,16.71
12/31/23 22:06:00,21.82,22.51,17.58,16.71
12/31/23 22:07:00,21.74,22.51,17.56,16.67
12/31/23 22:08:00,21.77,22.46,17.55,16.70
12/31/23 22:09:00,21.69,22.43,17.54,16.67
12/31/23 22:10:00,21.66,22.38,17.53,16.68
12/31/23 22:11:00,21.66,22.32,17.52,16.66
12/31/23 22:12:00,21.61,22.26,17.49,16.62
12/31/23 22:13:00,21.58,22.26,17.49,16.62
12/31/23 22:14:00,21.52,22.24,17.48,16.61
12/31/23 22:15:00,21.56,22.19,17.45,16.58
12/31/23 22:16:00,21.46,22.20,17.38,16.52
12/31/23 22:17:00,21.42,22.13,17.40,16.53
12/31/23 22:18:00,21.45,22.07,17.38,16.51
12/31/23 22:19:00,21.36,22.02,17.35,16.50
12/31/23 22:20:00,21.35,22.00,17.31,16.49
12/31/23 22:21:00,21.34,21.98,17.32,16.47
12/31/23 22:22:00,21.28,21.97,17.31,16.47
12/31/23 22:23:00,21.26,21.91,17.27,16.46
12/31/23 22:24:00,21.22,21.88,17.25,16.46
12/31/23 22:25:00,21.19,21.83,17.24,16.44
12/31/23 22:26:00,21.14,21.80,17.24,16.41
12/31/23 22:27:00,21.14,21.77,17.18,16.35
12/31/23 22:28:00,21.10,21.70,17.21,16.33
12/31/23 22:29:00,21.04,21.70,17.15,16.34
12/31/23 22:30:00,21.04,21.65,17.14,16.37
12/31/23 22:31:00,21.02,21.65,17.10,16.37
12/31/23 22:32:00,20.97,21.60,17.13,16.35
12/31/23 22:33:00,20.95,21.57,17.08,16.29
12/31/23 22:34:00,20.91,21.54,17.08,16.26
12/31/23 22:35:00,20.88,21.49,17.09,16.21
12/31/23 22:36:00,20.86,21.49,17.02,16.19
12/31/23 22:37:00,20.83,21.42,17.00,16.15
12/31/23 22:38:00,20.78,21.38,16.99,16.13
12/31/23 22:39:00,20.79,21.36,16.95,16.14
12/31/23 22:40:00,20.74,21.32,16.97,16.07
12/31/23 22:41:00,20.70,21.30,16.92,16.10
12/31/23 22:42:00,20.65,21.27,16.91,16.11
12/31/23 22:43:00,20.61,21.25,16.86,16.11
12/31/23 22:44:00,20.57,21.20,16.81,16.12
12/31/23 22:45:00,20.57,21.16,16.86,16.09
12/31/23 22:46:00,20.55,21.19,16.83,16.12
12/31/23 22:47:00,20.55,21.07,16.80,16.12
12/31/23 22:48:00,20.47,21.13,16.80,16.16
12/31/23 22:49:00,20.44,21.02,16.82,16.16
12/31/23 22:50:00,20.42,21.03,16.78,16.11
12/31/23 22:51:00,20.40,20.99,16.77,16.13
12/31/23 22:52:00,20.37,20.97,16.77,16.15
12/31/23 22:53:00,20.35,20.89,16.77,16.18
12/31/23 22:54:00,20.34,20.84,16.75,16.13
12/31/23 22:55:00,20.27,20.87,16.76,16.09
12/31/23 22:56:00,20.27,20.81,16.73,16.06
12/31/23 22:57:00,20.22,20.80,16.72,16.05
12/31/23 22:58:00,20.21,20.78,16.73,16.07
12/31/23 22:59:00,20.17,20.73,16.71,16.09
12/31/23 23:00:00,20.14,20.71,16.68,16.07
12/31/23 23:01:00,20.12,20.66,16.67,16.04
12/31/23 23:02:00,20.04,20.64,16.69,16.00
12/31/23 23:03:00,20.06,20.58,16.63,15.97
12/31/23 23:04:00,20.03,20.60,16.61,15.93
12/31/23 23:05:00,20.01,20.54,16.62,15.96
12/31/23 23:06:00,19.99,20.54,16.60,15.97
12/31/23 23:07:00,19.95,20.46,16.58,15.94
12/31/23 23:08:00,19.93,20.45,16.57,15.94
12/31/23 23:09:00,19.92,20.48,16.56,15.90
12/31/23 23:10:00,19.88,20.40,16.57,15.95
12/31/23 23:11:00,19.85,20.35,16.49,15.90
12/31/23 23:12:00,19.84,20.35,16.50,15.89
12/31/23 23:13:00,19.83,20.30,16.46,15.86
12/31/23 23:14:00,19.77,20.31,16.46,15.83
12/31/23 23:15:00,19.83,20.29,16.44,15.86
12/31/23 23:16:00,19.71,20.26,16.43,15.80
12/31/23 23:17:00,19.72,20.21,16.40,15.80
12/31/23 23:18:00,19.68,20.20,16.41,15.78
12/31/23 23:19:00,19.64,20.17,16.38,15.77
12/31/23 23:20:00,19.61,20.15,16.36,15.79
12/31/23 23:21:00,19.62,20.12,16.33,15.79
12/31/23 23:22:00,19.61,20.09,16.32,15.78
12/31/23 23:23:00,19.59,20.06,16.33,15.78
12/31/23 23:24:00,19.54,20.06,16.34,15.83
12/31/23 23:25:00,19.53,20.00,16.32,15.82
12/31/23 23:26:00,19.53,19.96,16.31,15.84
12/31/23 23:27:00,19.46,19.95,16.28,15.77
12/31/23 23:28:00,19.44,19.90,16.33,15.79
12/31/23 23:29:00,19.42,19.90,16.28,15.78
12/31/23 23:30:00,19.40,19.88,16.26,15.75
12/31/23 23:31:00,19.36,19.84,16.27,15.77
12/31/23 23:32:00,19.34,19.81,16.26,15.72
12/31/23 23:33:00,19.34,19.81,16.27,15.74
12/31/23 23:34:00,19.33,19.79,16.23,15.67
12/31/23 23:35:00,19.29,19.73,16.25,15.65
12/31/23 23:36:00,19.29,19.69,16.19,15.65
12/31/23 23:37:00,19.25,19.71,16.20,15.60
12/31/23 23:38:00,19.18,19.69,16.19,15.60
12/31/23 23:39:00,19.19,19.64,16.14,15.58
12/31/23 23:40:00,19.20,19.64,16.13,15.52
12/31/23 23:41:00,19.14,19.64,16.09,15.48
12/31/23 23:42:00,19.13,19.56,16.10,15.50
12/31/23 23:43:00,19.12,19.55,16.06,15.47
12/31/23 23:44:00,19.07,19.55,16.01,15.46
12/31/23 23:45:00,19.08,19.48,16.02,15.51
12/31/23 23:46:00,19.04,19.47,15.98,15.51
12/31/23 23:47:00,19.01,19.50,16.02,15.54
12/31/23 23:48:00,19.02,19.41,15.96,15.51
12/31/23 23:49:00,18.96,19.38,15.98,15.53
12/31/23 23:50:00,18.94,19.38,15.97,15.48
12/31/23 23:51:00,18.92,19.37,15.94,15.52
12/31/23 23:52:00,18.91,19.34,15.93,15.50
12/31/23 23:53:00,18.89,19.31,15.93,15.49
12/31/23 23:54:00,18.84,19.28,15.93,15.48
12/31/23 23:55:00,18.85,19.28,15.90,15.43
12/31/23 23:56:00,18.81,19.25,15.93,15.46
12/31/23 23:57:00,18.76,19.25,15.89,15.41
12/31/23 23:58:00,18.81,19.21,15.85,15.40
12/31/23 23:59:00,18.75,19.20,15.88,15.46
01/01/24 00:00:00,18.73,19.13,15.90,15.43
01/01/24 00:01:00,18.75,19.16,15.88,15.38
01/01/24 00:02:00,18.69,19.09,15.86,15.37
01/01/24 00:03:00,18.70,19.10,15.86,15.37
01/01/24 00:04:00,18.65,19.02,15.77,15.38
01/01/24 00:05:00,18.62,19.03,15.78,15.40
01/01/24 00:06:00,18.63,18.99,15.78,15.38
01/01/24 00:07:00,18.57,19.00,15.78,15.38
01/01/24 00:08:00,18.61,19.01,15.80,15.35
01/01/24 00:09:00,18.53,18.98,15.76,15.31
01/01/24 00:10:00,18.51,18.94,15.74,15.30
01/01/24 00:11:00,18.51,18.95,15.75,15.28
01/01/24 00:12:00,18.46,18.89,15.74,15.32
01/01/24 00:13:00,18.47,18.87,15.69,15.27
01/01/24 00:14:00,18.46,18.83,15.68,15.26
01/01/24 00:15:00,18.41,18.84,15.71,15.24
01/01/24 00:16:00,18.39,18.80,15.68,15.20
01/01/24 00:17:00,18.40,18.80,15.62,15.16
01/01/24 00:18:00,18.37,18.76,15.63,15.17
01/01/24 00:19:00,18.37,18.75,15.61,15.17
01/01/24 00:20:00,18.33,18.69,15.57,15.18
01/01/24 00:21:00,18.29,18.69,15.58,15.21
01/01/24 00:22:00,18.27,18.69,15.56,15.16
01/01/24 00:23:00,18.26,18.68,15.59,15.18
01/01/24 00:24:00,18.28,18.65,15.56,15.15
01/01/24 00:25:00,18.20,18.62,15.56,15.17
01/01/24 00:26:00,18.20,18.61,15.52,15.17
01/01/24 00:27:00,18.20,18.59,15.54,15.14
01/01/24 00:28:00,18.17,18.57,15.51,15.20
01/01/24 00:29:00,18.16,18.51,15.54,15.26
01/01/24 00:30:00,18.15,18.50,15.55,15.27
01/01/24 00:31:00,18.09,18.48,15.54,15.26
01/01/24 00:32:00,18.13,18.51,15.53,15.31
01/01/24 00:33:00,18.09,18.45,15.54,15.36
01/01/24 00:34:00,18.06,18.46,15.55,15.30
01/01/24 00:35:00,18.08,18.40,15.55,15.37
01/01/24 00:36:00,18.03,18.42,15.54,15.32
01/01/24 00:37:00,18.03,18.35,15.55,15.33
01/01/24 00:38:00,18.00,18.38,15.56,15.29
01/01/24 00:39:00,17.97,18.32,15.58,15.28
01/01/24 00:40:00,18.00,18.33,15.55,15.31
01/01/24 00:41:00,17.98,18.33,15.55,15.32
01/01/24 00:42:00,17.94,18.28,15.53,15.26
01/01/24 00:43:00,17.92,18.25,15.58,15.23
01/01/24 00:44:00,17.93,18.24,15.54,15.19
01/01/24 00:45:00,17.85,18.24,15.55,15.17
01/01/24 00:46:00,17.91,18.21,15.52,15.16
01/01/24 00:47:00,17.82,18.24,15.46,15.14
01/01/24 00:48:00,17.86,18.16,15.50,15.20
01/01/24 00:49:00,17.83,18.16,15.47,15.20
01/01/24 00:50:00,17.80,18.13,15.48,15.24
01/01/24 00:51:00,17.80,18.13,15.47,15.25
01/01/24 00:52:00,17.82,18.07,15.46,15.24
01/01/24 00:53:00,17.75,18.06,15.50,15.20
01/01/24 00:54:00,17.77,18.06,15.43,15.23
01/01/24 00:55:00,17.76,18.05,15.46,15.25
01/01/24 00:56:00,17.74,18.05,15.45,15.22
01/01/24 00:57:00,17.75,18.03,15.43,15.19
01/01/24 00:58:00,17.69,18.00,15.45,15.10
01/01/24 00:59:00,17.66,17.96,15.43,15.09
01/01/24 01:00:00,17.70,17.96,15.41,15.18
01/01/24 01:01:00,17.60,17.93,15.40,15.14
01/01/24 01:02:00,17.65,17.97,15.39,15.16
01/01/24 01:03:00,17.67,17.92,15.39,15.19
01/01/24 01:04:00,17.62,17.88,15.39,15.20
01/01/24 01:05:00,17.60,17.87,15.41,15.20
01/01/24 01:06:00,17.59,17.89,15.38,15.22
01/01/24 01:07:00,17.57,17.89,15.39,15.23
01/01/24 01:08:00,17.55,17.83,15.41,15.15
01/01/24 01:09:00,17.54,17.83,15.39,15.14
01/01/24 01:10:00,17.54,17.80,15.35,15.18
01/01/24 01:11:00,17.50,17.78,15.38,15.14
01/01/24 01:12:00,17.52,17.78,15.31,15.21
01/01/24 01:13:00,17.50,17.77,15.38,15.15
01/01/24 01:14:00,17.47,17.73,15.33,15.18
01/01/24 01:15:00,17.47,17.74,15.38,15.17
01/01/24 01:16:00,17.45,17.71,15.34,15.15
01/01/24 01:17:00,17.42,17.69,15.34,15.16
01/01/24 01:18:00,17.42,17.68,15.34,15.20
01/01/24 01:19:00,17.42,17.66,15.35,15.16
01/01/24 01:20:00,17.37,17.68,15.31,15.21
01/01/24 01:21:00,17.35,17.62,15.34,15.16
01/01/24 01:22:00,17.37,17.61,15.34,15.11
01/01/24 01:23:00,17.35,17.65,15.31,15.09
01/01/24 01:24:00,17.34,17.59,15.34,15.06
01/01/24 01:25:00,17.37,17.55,15.30,15.05
01/01/24 01:26:00,17.33,17.57,15.29,15.08
01/01/24 01:27:00,17.32,17.52,15.29,15.12
01/01/24 01:28:00,17.26,17.52,15.25,15.02
01/01/24 01:29:00,17.24,17.55,15.25,15.00
01/01/24 01:30:00,17.27,17.54,15.23,15.02
01/01/24 01:31:00,17.24,17.48,15.26,15.03
01/01/24 01:32:00,17.24,17.48,15.21,14.99
01/01/24 01:33:00,17.20,17.45,15.22,15.03
01/01/24 01:34:00,17.27,17.44,15.21,14.96
01/01/24 01:35:00,17.18,17.46,15.20,14.94
01/01/24 01:36:00,17.18,17.41,15.19,15.01
01/01/24 01:37:00,17.20,17.41,15.20,14.98
01/01/24 01:38:00,17.18,17.40,15.16,15.06
01/01/24 01:39:00,17.14,17.36,15.14,15.02
01/01/24 01:40:00,17.14,17.38,15.15,14.98
01/01/24 01:41:00,17.12,17.36,15.20,15.06
01/01/24 01:42:00,17.08,17.31,15.16,15.08
01/01/24 01:43:00,17.08,17.31,15.17,15.11
01/01/24 01:44:00,17.14,17.33,15.14,15.09
01/01/24 01:45:00,17.06,17.30,15.20,15.08
01/01/24 01:46:00,17.05,17.29,15.18,15.07
01/01/24 01:47:00,17.08,17.25,15.18,15.03
01/01/24 01:48:00,17.04,17.27,15.19,15.02
01/01/24 01:49:00,17.05,17.24,15.15,14.99
01/01/24 01:50:00,17.00,17.22,15.18,15.03
01/01/24 01:51:00,17.03,17.23,15.15,15.02
01/01/24 01:52:00,17.01,17.24,15.15,15.03
01/01/24 01:53:00,16.96,17.20,15.17,15.03
01/01/24 01:54:00,16.98,17.21,15.14,15.01
01/01/24 01:55:00,16.96,17.18,15.12,15.04
01/01/24 01:56:00,16.95,17.17,15.11,15.05
01/01/24 01:57:00,16.95,17.11,15.14,14.99
01/01/24 01:58:00,16.98,17.14,15.11,15.02
01/01/24 01:59:00,16.95,17.14,15.12,14.98
01/01/24 02:00:00,16.90,17.16,15.10,15.01
01/01/24 02:01:00,16.91,17.15,15.11,15.04
01/01/24 02:02:00,16.90,17.10,15.11,14.97
01/01/24 02:03:00,16.91,17.08,15.10,14.93
01/01/24 02:04:00,16.87,17.07,15.10,14.97
01/01/24 02:05:00,16.87,17.09,15.05,14.92
01/01/24 02:06:00,16.85,17.08,15.08,14.91
01/01/24 02:07:00,16.86,17.05,15.07,14.90
01/01/24 02:08:00,16.82,17.04,15.04,14.93
01/01/24 02:09:00,16.81,17.01,15.04,14.90
01/01/24 02:10:00,16.81,17.00,15.06,14.90
01/01/24 02:11:00,16.82,17.02,15.06,14.89
01/01/24 02:12:00,16.80,16.99,15.01,14.93
01/01/24 02:13:00,16.83,16.97,14.97,14.88
01/01/24 02:14:00,16.79,16.97,15.00,14.88
01/01/24 02:15:00,16.77,16.96,14.96,14.84
01/01/24 02:16:00,16.76,16.95,14.99,14.78
01/01/24 02:17:00,16.76,16.93,14.97,14.78
01/01/24 02:18:00,16.76,16.92,14.96,14.70
01/01/24 02:19:00,16.76,16.91,14.95,14.72
01/01/24 02:20:00,16.72,16.91,14.94,14.69
01/01/24 02:21:00,16.74,16.86,14.92,14.71
01/01/24 02:22:00,16.71,16.84,14.90,14.68
01/01/24 02:23:00,16.69,16.90,14.88,14.65
01/01/24 02:24:00,16.68,16.87,14.89,14.71
01/01/24 02:25:00,16.67,16.87,14.84,14.70
01/01/24 02:26:00,16.67,16.81,14.84,14.69
01/01/24 02:27:00,16.64,16.78,14.82,14.70
01/01/24 02:28:00,16.64,16.82,14.85,14.66
01/01/24 02:29:00,16.62,16.82,14.82,14.68
01/01/24 02:30:00,16.64,16.76,14.81,14.66
01/01/24 02:31:00,16.62,16.79,14.79,14.65
01/01/24 02:32:00,16.58,16.79,14.79,14.64
01/01/24 02:33:00,16.59,16.76,14.80,14.59
01/01/24 02:34:00,16.57,16.74,14.78,14.60
01/01/24 02:35:00,16.58,16.71,14.75,14.59
01/01/24 02:36:00,16.57,16.74,14.74,14.56
01/01/24 02:37:00,16.55,16.75,14.74,14.48
01/01/24 02:38:00,16.57,16.73,14.71,14.47
01/01/24 02:39:00,16.53,16.75,14.75,14.54
01/01/24 02:40:00,16.51,16.72,14.71,14.45
01/01/24 02:41:00,16.53,16.67,14.67,14.48
01/01/24 02:42:00,16.48,16.66,14.65,14.50
01/01/24 02:43:00,16.49,16.65,14.67,14.50
01/01/24 02:44:00,16.48,16.65,14.68,14.50
01/01/24 02:45:00,16.51,16.65,14.66,14.50
01/01/24 02:46:00,16.44,16.64,14.61,14.49
01/01/24 02:47:00,16.45,16.61,14.62,14.42
01/01/24 02:48:00,16.40,16.60,14.64,14.39
01/01/24 02:49:00,16.42,16.63,14.60,14.39
01/01/24 02:50:00,16.45,16.57,14.57,14.38
01/01/24 02:51:00,16.39,16.56,14.56,14.43
01/01/24 02:52:00,16.38,16.54,14.56,14.41
01/01/24 02:53:00,16.43,16.56,14.56,14.39
01/01/24 02:54:00,16.42,16.55,14.52,14.39
01/01/24 02:55:00,16.34,16.52,14.54,14.34
01/01/24 02:56:00,16.34,16.50,14.52,14.32
01/01/24 02:57:00,16.36,16.54,14.50,14.35
01/01/24 02:58:00,16.35,16.49,14.49,14.27
01/01/24 02:59:00,16.35,16.44,14.50,14.28
01/01/24 03:00:00,16.30,16.48,14.48,14.26
01/01/24 03:01:00,16.27,16.44,14.45,14.32
01/01/24 03:02:00,16.29,16.46,14.46,14.27
01/01/24 03:03:00,16.29,16.44,14.47,14.25
01/01/24 03:04:00,16.25,16.46,14.40,14.24
01/01/24 03:05:00,16.30,16.43,14.37,14.22
01/01/24 03:06:00,16.25,16.42,14.39,14.21
01/01/24 03:07:00,16.24,16.44,14.38,14.20
01/01/24 03:08:00,16.23,16.38,14.36,14.19
01/01/24 03:09:00,16.21,16.38,14.37,14.16
01/01/24 03:10:00,16.24,16.38,14.35,14.15
01/01/24 03:11:00,16.23,16.37,14.31,14.10
01/01/24 03:12:00,16.19,16.38,14.33,14.06
01/01/24 03:13:00,16.20,16.36,14.33,14.13
01/01/24 03:14:00,16.18,16.34,14.32,14.02
01/01/24 03:15:00,16.16,16.35,14.31,14.05
01/01/24 03:16:00,16.20,16.30,14.25,13.98
01/01/24 03:17:00,16.18,16.29,14.24,14.02
01/01/24 03:18:00,16.10,16.26,14.26,13.98
01/01/24 03:19:00,16.13,16.26,14.24,13.98
01/01/24 03:20:00,16.12,16.25,14.20,13.95
01/01/24 03:21:00,16.09,16.24,14.22,13.95
01/01/24 03:22:00,16.11,16.27,14.17,13.96
01/01/24 03:23:00,16.10,16.22,14.16,13.98
01/01/24 03:24:00,16.05,16.19,14.17,14.09
01/01/24 03:25:00,16.05,16.23,14.15,14.09
01/01/24 03:26:00,16.07,16.20,14.16,14.06
01/01/24 03:27:00,16.08,16.21,14.17,14.08
01/01/24 03:28:00,16.05,16.15,14.20,14.06
01/01/24 03:29:00,16.02,16.18,14.13,14.11
01/01/24 03:30:00,16.01,16.15,14.13,14.05
01/01/24 03:31:00,15.99,16.15,14.16,14.02
01/01/24 03:32:00,15.98,16.10,14.12,14.00
01/01/24 03:33:00,15.97,16.13,14.17,13.96
01/01/24 03:34:00,15.99,16.13,14.12,14.01
01/01/24 03:35:00,15.97,16.11,14.11,13.99
01/01/24 03:36:00,15.94,16.13,14.15,13.99
01/01/24 03:37:00,15.92,16.10,14.11,13.96
01/01/24 03:38:00,15.92,16.08,14.13,13.90
01/01/24 03:39:00,15.95,16.05,14.08,13.91
01/01/24 03:40:00,15.90,16.07,14.04,13.88
01/01/24 03:41:00,15.88,16.04,14.11,13.84
01/01/24 03:42:00,15.91,16.04,14.08,13.87
01/01/24 03:43:00,15.91,16.03,14.05,13.79
01/01/24 03:44:00,15.87,16.05,14.02,13.81
01/01/24 03:45:00,15.87,16.00,14.05,13.77
01/01/24 03:46:00,15.83,16.02,13.99,13.79
01/01/24 03:47:00,15.85,15.99,14.00,13.70
01/01/24 03:48:00,15.85,15.97,14.00,13.79
01/01/24 03:49:00,15.81,15.96,13.96,13.77
01/01/24 03:50:00,15.82,15.97,13.97,13.77
01/01/24 03:51:00,15.83,15.94,13.96,13.79
01/01/24 03:52:00,15.77,15.92,13.94,13.75
01/01/24 03:53:00,15.78,15.92,13.96,13.67
01/01/24 03:54:00,15.76,15.90,13.89,13.68
01/01/24 03:55:00,15.82,15.91,13.89,13.61
01/01/24 03:56:00,15.78,15.88,13.87,13.61
01/01/24 03:57:00,15.76,15.90,13.87,13.55
01/01/24 03:58:00,15.73,15.87,13.88,13.58
01/01/24 03:59:00,15.72,15.89,13.80,13.53
01/01/24 04:00:00,15.72,15.88,13.83,13.57
01/01/24 04:01:00,15.69,15.83,13.80,13.55
01/01/24 04:02:00,15.65,15.80,13.81,13.52
01/01/24 04:03:00,15.68,15.81,13.76,13.47
01/01/24 04:04:00,15.65,15.79,13.78,13.49
01/01/24 04:05:00,15.64,15.80,13.76,13.48
01/01/24 04:06:00,15.69,15.77,13.75,13.47
01/01/24 04:07:00,15.63,15.79,13.69,13.52
01/01/24 04:08:00,15.67,15.79,13.72,13.53
